RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.0297716,57.0,0.0,9.5,14726.2,17.0,4.0,2.0,0.0,0.0,0.874
0.661914,49.0,0.0,9.2,11233.3,2.0,10.0,0.0,4.0,0.0,0.999
0.4104219,26.0,0.0,9.2,10008.6,2.0,7.0,0.0,2.0,0.0,0.991
0.0,53.0,13.0,9.2,3776.0,7.0,17.0,1.0,11.0,0.8,1.0
0.0,41.0,0.0,9.3,6859.7,2.0,0.0,2.0,0.0,2.7,0.148
0.0128067,45.0,0.0,0.0,1779.2,0.0,0.0,0.0,0.0,1.8,0.127
0.0,42.0,0.0,9.1,4067.7,16.0,0.0,2.0,0.0,0.0,0.246
0.0648567,66.0,2.0,9.2,12535.7,6.0,11.0,2.0,5.0,0.0,1.0
0.0,68.0,7.0,0.0,7434.2,25.0,12.0,1.0,7.0,0.0,1.0
0.0,47.0,0.0,12.3,7420.9,10.0,0.0,3.0,0.0,0.0,0.173
0.0736711,87.0,8.0,45.5,5137.1,5.0,15.0,0.0,8.0,0.0,1.0
0.0580466,60.0,0.0,9.2,1748.2,15.0,0.0,4.0,0.0,1.0,0.243
0.0567528,50.0,11.0,11.0,2970.0,1.0,17.0,0.0,10.0,0.0,1.0
0.0,69.0,0.0,9.2,2095.1,4.0,6.0,0.0,1.0,1.0,0.968
1.1590048,71.0,0.0,0.0,3671.9,1.0,1.0,0.0,0.0,0.0,0.794
0.2692799,50.0,0.0,0.2,266.4,4.0,0.0,0.0,0.0,0.0,0.172
0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.145
0.1568369,55.0,0.0,0.0,6465.1,0.0,0.0,0.0,0.0,0.0,0.12
0.2135134,62.0,0.0,0.0,8991.6,3.0,0.0,0.0,0.0,0.0,0.125
0.0,74.0,0.0,9.3,5829.5,10.0,0.0,2.0,0.0,0.0,0.128
0.2880476,63.0,4.0,0.0,3905.6,10.0,9.0,1.0,5.0,0.9,1.0
0.0,55.0,0.0,14.4,2160.6,7.0,0.0,1.0,0.0,1.8,0.142
0.1078828,43.0,1.0,9.0,5931.3,20.0,8.0,2.0,4.0,2.0,0.998
0.2252312,47.0,8.0,9.2,7720.9,6.0,14.0,1.0,8.0,3.0,1.0
0.0556956,49.0,0.0,0.4,5010.2,3.0,0.0,0.0,0.0,0.0,0.128
0.3735654,38.0,0.0,15.7,3656.7,6.0,0.0,0.0,0.0,3.0,0.3
0.025076,57.0,8.0,9.2,936.8,15.0,13.0,0.0,8.0,0.0,1.0
0.0241243,45.0,2.0,9.2,7305.6,4.0,11.0,0.0,5.0,0.0,1.0
1.0960684,65.0,5.0,1100.7,5978.7,2.0,12.0,1.0,6.0,0.0,1.0
0.1430495,41.0,0.0,10.1,3346.4,18.0,5.0,2.0,2.0,0.0,0.974
0.9942375,78.0,0.0,9.2,6596.9,6.0,2.0,1.0,0.0,0.0,0.832
0.0,30.0,0.0,9.2,0.0,4.0,4.0,0.0,0.0,0.9,0.909
0.4338613,54.0,0.0,9.4,9029.1,12.0,2.0,2.0,0.0,0.0,0.804
0.5326147,56.0,0.0,9.5,13590.7,7.0,0.0,2.0,0.0,4.2,0.298
0.0,74.0,0.0,9.2,2830.7,20.0,6.0,0.0,1.0,0.0,0.961
0.0,26.0,0.0,9.2,1187.3,2.0,7.0,0.0,2.0,0.0,0.99
0.0,43.0,0.0,0.0,20861.7,8.0,0.0,0.0,0.0,0.0,0.132
0.0794622,25.0,0.0,9.0,2340.8,4.0,0.0,0.0,0.0,0.0,0.201
0.1028644,68.0,5.0,9.2,3664.7,6.0,13.0,0.0,7.0,0.0,1.0
0.0278424,68.0,4.0,9.2,10464.2,10.0,11.0,2.0,5.0,1.0,1.0
0.0,34.0,0.0,0.0,2294.7,5.0,0.0,0.0,0.0,0.0,0.158
0.8010759,73.0,0.0,9.2,6673.5,7.0,3.0,0.0,0.0,0.0,0.872
0.0773601,54.0,9.0,9.2,9260.0,6.0,13.0,1.0,8.0,2.1,1.0
0.004139,36.0,0.0,9.2,2955.0,10.0,0.0,1.0,0.0,1.2,0.201
0.3368089,47.0,1.0,9.2,4163.5,8.0,7.0,0.0,3.0,0.0,0.995
0.0,64.0,0.0,9.2,5069.0,19.0,0.0,1.0,0.0,0.0,0.183
0.0102958,74.0,1.0,9.2,1185.0,6.0,2.0,0.0,0.0,1.0,0.803
0.2895464,62.0,0.0,9.2,4700.8,14.0,6.0,1.0,2.0,0.0,0.982
4.3837028,54.0,9.0,9.2,6318.2,5.0,12.0,0.0,7.0,1.1,1.0
0.0557787,34.0,0.0,9.2,1314.8,6.0,0.0,1.0,0.0,0.0,0.187
0.4478165,60.0,0.0,9.2,1312.5,8.0,7.0,2.0,3.0,2.9,0.994
0.0,50.0,0.0,9.9,943.0,13.0,0.0,0.0,0.0,2.9,0.186
0.0211922,58.0,0.0,9.5,6564.7,5.0,0.0,2.0,0.0,0.0,0.129
0.0504615,49.0,0.0,16.1,5754.4,2.0,0.0,1.0,0.0,0.0,0.128
0.1051753,42.0,0.0,9.2,14570.0,3.0,6.0,0.0,2.0,2.0,0.982
0.7742145,71.0,2.0,1922.1,4932.8,9.0,9.0,0.0,4.0,0.0,0.999
0.0,38.0,0.0,0.0,4185.8,10.0,0.0,0.0,0.0,1.7,0.181
0.1996173,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0.273
0.3440187,36.0,0.0,2166.4,2999.3,10.0,7.0,1.0,2.0,2.0,0.991
0.1026752,53.0,0.0,0.2,9241.3,15.0,7.0,2.0,3.0,0.9,0.992
0.0590158,75.0,0.0,9.2,3677.4,10.0,5.0,0.0,1.0,0.0,0.948
0.8004522,53.0,8.0,9.2,3667.8,7.0,13.0,1.0,8.0,0.0,1.0
0.0729982,45.0,0.0,9.2,5828.6,9.0,6.0,3.0,2.0,0.0,0.983
0.0,34.0,0.0,2.1,3320.2,0.0,0.0,0.0,0.0,0.0,0.136
0.2360598,46.0,3.0,9.2,3100.7,13.0,9.0,1.0,5.0,2.1,0.999
0.0670237,36.0,0.0,0.0,5572.7,2.0,0.0,0.0,0.0,0.0,0.147
0.0381573,43.0,1.0,0.2,6042.3,17.0,9.0,1.0,4.0,0.9,0.998
0.0,29.0,0.0,9.2,3829.2,7.0,7.0,0.0,2.0,3.1,0.989
0.1328611,36.0,0.0,2178.2,4452.0,11.0,1.0,2.0,0.0,0.0,0.603
0.0,65.0,9.0,9.2,1764.6,6.0,16.0,2.0,9.0,0.0,1.0
0.1964538,91.0,0.0,816.3,4797.5,6.0,0.0,1.0,0.0,0.0,0.101
0.6598853,44.0,6.0,2471.8,7169.1,6.0,12.0,1.0,7.0,0.0,1.0
0.040811,66.0,0.0,9.2,3147.9,2.0,9.0,1.0,4.0,0.0,0.998
0.0288484,61.0,0.0,0.0,4794.1,5.0,0.0,0.0,0.0,1.1,0.119
0.0,38.0,0.0,0.0,1667.9,14.0,0.0,0.0,0.0,0.0,0.218
0.0,54.0,0.0,9.1,5567.8,9.0,0.0,2.0,0.0,0.0,0.152
0.1602449,48.0,0.0,54.3,4828.8,1.0,0.0,0.0,0.0,2.9,0.144
0.111622,38.0,0.0,0.5,2759.5,11.0,0.0,1.0,0.0,0.0,0.239
0.0,31.0,0.0,12.3,3754.9,2.0,0.0,0.0,0.0,2.9,0.16
0.0176113,45.0,0.0,0.0,4639.9,18.0,0.0,1.0,0.0,1.1,0.252
0.0630268,34.0,0.0,3.3,4822.8,3.0,0.0,0.0,0.0,1.6,0.161
0.0,32.0,0.0,0.0,1053.3,0.0,0.0,0.0,0.0,0.8,0.145
0.0,41.0,0.0,9.4,5060.7,5.0,0.0,1.0,0.0,0.0,0.147
0.0,42.0,11.0,0.0,14242.3,7.0,15.0,0.0,9.0,0.0,1.0
0.0393643,49.0,6.0,98.3,7166.5,4.0,13.0,0.0,7.0,0.0,1.0
0.09796,29.0,0.0,0.0,6188.5,5.0,0.0,0.0,0.0,0.0,0.182
0.0,53.0,0.0,0.0,4432.7,14.0,0.0,1.0,0.0,2.9,0.191
0.2914331,35.0,10.0,9.2,4670.5,5.0,12.0,1.0,7.0,4.0,1.0
0.1585966,79.0,0.0,6.0,2703.3,1.0,0.0,0.0,0.0,0.0,0.098
0.1006609,44.0,0.0,0.2,12431.1,14.0,0.0,3.0,0.0,2.1,0.249
0.0908004,30.0,0.0,9.7,0.0,12.0,0.0,0.0,0.0,0.0,0.281
0.4751244,61.0,0.0,0.4,8114.5,12.0,3.0,2.0,0.0,0.0,0.86
0.0547444,33.0,2.0,9.2,1765.5,8.0,10.0,1.0,5.0,0.0,1.0
0.2442225,43.0,0.0,9.2,12285.7,7.0,9.0,2.0,4.0,0.0,0.998
0.1500353,36.0,0.0,16.1,7302.1,6.0,0.0,0.0,0.0,2.1,0.186
0.0438446,76.0,9.0,9.2,253.2,9.0,15.0,2.0,9.0,0.0,1.0
0.0,34.0,0.0,9.7,3603.7,4.0,0.0,1.0,0.0,0.0,0.158
0.0057669,67.0,9.0,9.2,7150.8,13.0,13.0,1.0,8.0,0.0,1.0
0.0028976,50.0,0.0,9.2,5087.4,7.0,3.0,2.0,0.0,3.0,0.849
0.0,41.0,0.0,1.9,2803.5,3.0,0.0,0.0,0.0,0.0,0.136
0.4260151,53.0,0.0,0.1,7543.1,2.0,0.0,0.0,0.0,2.8,0.182
0.2437948,54.0,0.0,8.7,1218.1,1.0,0.0,0.0,0.0,1.0,0.147
0.3326945,42.0,0.0,0.4,4901.8,13.0,3.0,2.0,0.0,0.9,0.868
0.3429808,51.0,3.0,0.5,12568.3,15.0,10.0,4.0,5.0,0.0,1.0
0.0,63.0,0.0,2.6,41.2,3.0,0.0,3.0,0.0,1.6,0.13
0.4080733,44.0,0.0,9.6,5348.3,10.0,3.0,1.0,0.0,0.0,0.871
0.1142011,42.0,2.0,9.2,4205.5,7.0,10.0,2.0,5.0,3.0,1.0
0.2299309,52.0,11.0,9.2,1294.6,4.0,16.0,1.0,10.0,2.0,1.0
0.1263866,55.0,0.0,9.2,0.0,8.0,3.0,1.0,0.0,0.0,0.856
0.1826077,56.0,2.0,98.2,6619.3,6.0,11.0,0.0,5.0,0.0,1.0
0.5817879,45.0,0.0,2773.8,5241.9,12.0,0.0,1.0,0.0,0.0,0.293
0.072379,64.0,0.0,9.2,5483.7,13.0,0.0,2.0,0.0,2.5,0.177
0.0299208,45.0,0.0,9.2,4166.7,18.0,5.0,2.0,1.0,0.0,0.954
0.0182867,80.0,0.0,123.0,7050.1,7.0,9.0,0.0,3.0,0.0,0.996
0.1525404,38.0,0.0,9.2,1857.7,3.0,8.0,0.0,3.0,2.9,0.996
0.6911129,75.0,10.0,9.2,351.2,8.0,16.0,1.0,9.0,0.0,1.0
0.115858,54.0,0.0,9.0,3045.9,5.0,0.0,0.0,0.0,3.7,0.151
0.0,66.0,0.0,8.2,0.0,4.0,0.0,0.0,0.0,0.0,0.109
0.716215,47.0,4.0,9.2,10419.3,6.0,10.0,0.0,5.0,2.0,1.0
0.1531937,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209
0.1062471,74.0,2.0,45.5,5643.8,3.0,11.0,0.0,4.0,0.0,0.999
0.3191845,56.0,2.0,9.2,3409.0,11.0,9.0,2.0,4.0,1.0,0.999
0.0,22.0,0.0,9.2,2471.0,2.0,7.0,0.0,2.0,0.0,0.99
0.1432641,49.0,7.0,9.2,12566.1,12.0,12.0,2.0,7.0,2.0,1.0
0.2748427,27.0,0.0,8.9,1709.8,2.0,0.0,1.0,0.0,0.0,0.278
0.9506586,59.0,0.0,9.2,9513.3,10.0,4.0,0.0,1.0,0.0,0.95
0.0815832,54.0,0.0,0.0,14135.8,19.0,0.0,1.0,0.0,1.8,0.222
1.0321974,57.0,11.0,376.2,2292.9,3.0,16.0,0.0,10.0,0.0,1.0
0.0,42.0,0.0,0.0,2619.1,13.0,0.0,1.0,0.0,2.0,0.214
0.0589483,27.0,0.0,0.1,1293.5,4.0,0.0,0.0,0.0,0.0,0.19
0.0758355,38.0,0.0,3041.2,5733.8,7.0,3.0,1.0,0.0,0.0,0.873
0.3460448,49.0,0.0,2.2,5312.2,8.0,0.0,1.0,0.0,0.0,0.238
0.0107036,44.0,0.0,0.0,5219.4,8.0,0.0,0.0,0.0,2.0,0.157
0.5317346,57.0,0.0,1236.1,5682.0,4.0,0.0,2.0,0.0,0.0,0.208
0.1401911,59.0,4.0,9.9,7387.5,11.0,9.0,4.0,5.0,0.0,1.0
0.0356956,72.0,7.0,9.2,8966.3,2.0,14.0,0.0,7.0,0.0,1.0
0.0,45.0,0.0,0.0,4158.8,1.0,0.0,1.0,0.0,1.4,0.13
0.2847312,56.0,0.0,0.2,4807.5,10.0,9.0,2.0,4.0,0.0,0.998
0.058838,52.0,0.0,9.2,8102.1,9.0,3.0,1.0,0.0,2.0,0.842
0.4754498,45.0,0.0,9.2,4587.4,2.0,9.0,0.0,4.0,0.0,0.999
0.1014397,30.0,11.0,9.2,2519.3,5.0,16.0,0.0,10.0,1.1,1.0
0.033308,73.0,7.0,0.0,16167.6,13.0,13.0,0.0,7.0,0.0,1.0
0.0423408,70.0,0.0,9.2,7326.2,14.0,6.0,0.0,1.0,0.0,0.963
0.0,59.0,0.0,0.1,5408.7,12.0,8.0,2.0,3.0,0.0,0.995
0.1536829,44.0,0.0,8.5,4489.4,5.0,0.0,2.0,0.0,0.7,0.177
0.0,61.0,2.0,3289.5,2890.4,10.0,10.0,2.0,5.0,0.0,1.0
0.4958202,41.0,0.0,0.0,4672.3,0.0,0.0,0.0,0.0,0.0,0.247
0.1699004,45.0,1.0,9.2,5762.2,7.0,8.0,2.0,2.0,2.0,0.994
0.1071404,47.0,0.0,0.3,8773.0,15.0,0.0,2.0,0.0,2.0,0.246
0.0312304,46.0,0.0,9.2,5524.9,6.0,2.0,0.0,0.0,1.0,0.787
0.0,51.0,0.0,0.4,2643.5,4.0,0.0,1.0,0.0,0.0,0.131
0.2838461,56.0,0.0,282.1,5806.2,2.0,0.0,1.0,0.0,0.0,0.145
0.0,72.0,0.0,2597.9,9185.8,6.0,0.0,1.0,0.0,0.0,0.069
0.0178688,62.0,9.0,9.2,17753.3,4.0,15.0,1.0,9.0,2.0,1.0
0.0246729,54.0,2.0,9.2,511.8,7.0,10.0,2.0,5.0,0.0,1.0
0.0,94.0,5.0,0.0,1086.3,0.0,13.0,0.0,6.0,0.0,1.0
0.0,76.0,0.0,9.2,5757.1,21.0,2.0,0.0,0.0,0.0,0.71
0.5154757,53.0,0.0,0.0,1795.4,2.0,0.0,0.0,0.0,0.0,0.236
0.3966198,46.0,0.0,8.7,2000.5,6.0,0.0,1.0,0.0,0.0,0.268
0.3505198,47.0,3.0,9.2,10743.1,9.0,9.0,2.0,4.0,3.1,0.999
0.2099106,44.0,11.0,9.2,4340.7,2.0,17.0,0.0,10.0,0.0,1.0
0.4140101,73.0,0.0,9.2,9104.6,17.0,5.0,1.0,1.0,1.1,0.952
0.1532266,47.0,0.0,0.0,7510.0,0.0,0.0,0.0,0.0,0.0,0.13
0.1600269,46.0,0.0,9.2,3185.8,3.0,0.0,0.0,0.0,0.0,0.151
0.0604998,51.0,0.0,9.3,40776.8,18.0,8.0,7.0,3.0,3.0,0.993
0.5343286,71.0,0.0,15.7,9592.5,9.0,0.0,2.0,0.0,0.0,0.254
0.0,45.0,0.0,0.0,3561.5,8.0,0.0,0.0,0.0,0.0,0.152
0.1903195,45.0,0.0,9.2,10678.2,6.0,3.0,2.0,0.0,5.0,0.857
0.2162745,31.0,0.0,2559.8,5557.9,10.0,0.0,1.0,0.0,0.0,0.173
0.0718213,48.0,0.0,1251.2,0.0,5.0,0.0,1.0,0.0,0.0,0.127
0.0,56.0,0.0,9.2,4021.3,5.0,7.0,2.0,2.0,1.1,0.988
0.2482639,57.0,0.0,9.2,16582.2,14.0,5.0,2.0,1.0,1.9,0.951
0.4783854,37.0,0.0,9.2,5122.8,11.0,6.0,1.0,2.0,2.0,0.986
0.0237423,56.0,6.0,11.0,6709.4,2.0,13.0,0.0,7.0,0.0,1.0
0.2091758,42.0,0.0,0.0,8666.8,12.0,5.0,0.0,1.0,0.0,0.957
1.9674931,56.0,3.0,9.2,3036.9,9.0,5.0,0.0,3.0,0.0,0.997
0.2526223,61.0,0.0,0.0,1529.8,0.0,0.0,0.0,0.0,2.8,0.137
0.2326661,51.0,0.0,14.4,6099.0,4.0,0.0,1.0,0.0,0.0,0.159
0.3804799,55.0,0.0,9.6,6702.6,9.0,4.0,2.0,1.0,0.0,0.942
0.0546496,54.0,1.0,9.2,4967.4,7.0,3.0,1.0,0.0,0.0,0.876
0.0,55.0,0.0,9.2,9064.5,6.0,2.0,1.0,0.0,0.0,0.768
0.0,32.0,0.0,9.2,5883.6,12.0,0.0,2.0,0.0,0.0,0.237
0.1321372,56.0,0.0,0.4,7304.1,13.0,0.0,3.0,0.0,2.1,0.225
0.258407,47.0,1.0,1984.4,4091.2,12.0,9.0,1.0,4.0,2.0,0.999
0.0,28.0,0.0,9.3,5148.7,13.0,0.0,0.0,0.0,1.0,0.247
0.1432274,46.0,8.0,9.2,1999.3,4.0,14.0,1.0,8.0,2.0,1.0
0.1919251,55.0,2.0,9.2,1801.6,7.0,10.0,1.0,5.0,0.0,1.0
0.0,34.0,0.0,0.0,2980.3,2.0,0.0,0.0,0.0,0.0,0.145
0.0,52.0,0.0,1771.4,0.0,13.0,2.0,2.0,0.0,2.0,0.786
0.0371168,42.0,0.0,419.3,4526.6,1.0,0.0,0.0,0.0,0.0,0.122
0.0,71.0,0.0,9.2,4169.5,12.0,3.0,3.0,0.0,0.0,0.832
0.1465301,45.0,9.0,0.1,30965.0,10.0,14.0,1.0,8.0,0.0,1.0
0.6847749,62.0,2.0,9.3,16813.2,11.0,5.0,2.0,2.0,0.0,0.985
0.8197567,73.0,0.0,9.2,1313.1,6.0,5.0,0.0,1.0,0.0,0.966
0.3363439,38.0,0.0,2719.2,6450.8,16.0,3.0,2.0,0.0,0.0,0.878
0.1042986,32.0,0.0,0.0,7385.6,4.0,0.0,1.0,0.0,2.8,0.192
0.0366261,38.0,0.0,0.0,4702.1,2.0,0.0,0.0,0.0,1.1,0.143
0.0124338,37.0,0.0,0.0,2392.1,2.0,0.0,0.0,0.0,0.0,0.142
0.0,70.0,3.0,9.2,6215.7,9.0,11.0,2.0,5.0,1.0,1.0
0.9036201,60.0,4.0,9.2,13855.8,18.0,7.0,2.0,4.0,1.5,0.999
0.0369477,81.0,7.0,9.2,2840.4,7.0,13.0,1.0,7.0,0.0,1.0
0.0326065,49.0,0.0,9.1,788.9,11.0,0.0,1.0,0.0,3.0,0.192
0.0252149,59.0,0.0,1249.3,4455.4,6.0,6.0,1.0,1.0,0.0,0.971
0.5374771,41.0,4.0,9.2,1683.2,8.0,11.0,0.0,6.0,0.0,1.0
0.0,29.0,5.0,0.0,1113.0,2.0,12.0,0.0,6.0,1.0,1.0
0.0,38.0,0.0,0.0,903.2,7.0,0.0,0.0,0.0,0.0,0.162
0.1614094,27.0,0.0,9.0,1831.7,9.0,0.0,0.0,0.0,0.0,0.279
0.1074017,47.0,0.0,0.3,7626.9,6.0,0.0,1.0,0.0,3.0,0.164
0.7221555,45.0,4.0,2771.6,3699.6,4.0,11.0,2.0,6.0,0.0,1.0
0.0,62.0,6.0,9.2,5911.9,14.0,12.0,1.0,7.0,1.0,1.0
0.1798936,57.0,0.0,0.1,4485.5,16.0,7.0,3.0,3.0,0.0,0.993
0.6202232,38.0,0.0,569.1,3415.3,2.0,0.0,0.0,0.0,0.0,0.334
0.0,44.0,0.0,0.0,6105.8,4.0,0.0,2.0,0.0,0.6,0.144
0.0,39.0,0.0,0.9,8399.5,15.0,0.0,3.0,0.0,0.9,0.253
0.0283251,73.0,0.0,463.3,6475.5,11.0,3.0,0.0,0.0,0.0,0.823
0.1874731,46.0,0.0,0.2,7214.7,8.0,0.0,1.0,0.0,0.0,0.184
0.0540175,65.0,0.0,0.0,5669.1,1.0,0.0,0.0,0.0,0.0,0.1
0.2179755,37.0,3.0,9.2,11678.3,8.0,11.0,1.0,6.0,0.9,1.0
0.0,51.0,0.0,15.3,2207.1,11.0,0.0,0.0,0.0,0.0,0.158
0.0282609,56.0,0.0,9.2,6240.8,9.0,7.0,1.0,2.0,2.1,0.987
0.053753,57.0,1.0,9.2,40684.6,24.0,2.0,4.0,0.0,0.0,0.754
0.0,56.0,0.0,15.8,8340.0,21.0,0.0,3.0,0.0,0.0,0.245
0.0069069,37.0,0.0,1.9,1651.5,6.0,0.0,0.0,0.0,0.0,0.159
0.0284008,51.0,0.0,0.0,6743.7,14.0,4.0,0.0,0.0,0.0,0.884
0.3318665,41.0,0.0,9.2,21843.1,3.0,0.0,1.0,0.0,3.1,0.175
1.2262716,77.0,9.0,527.0,5828.3,9.0,14.0,0.0,8.0,0.0,1.0
0.0,52.0,0.0,0.0,2590.0,9.0,0.0,1.0,0.0,0.0,0.153
0.1387884,50.0,0.0,0.5,20259.9,11.0,0.0,6.0,0.0,0.0,0.228
0.0272717,55.0,0.0,1511.7,5162.8,9.0,2.0,1.0,0.0,1.0,0.779
0.3752462,43.0,0.0,9.4,7159.0,9.0,4.0,1.0,0.0,0.0,0.91
0.1807676,42.0,0.0,0.0,7069.7,11.0,0.0,0.0,0.0,2.1,0.226
0.0,60.0,0.0,8.9,7460.9,4.0,0.0,2.0,0.0,0.0,0.119
0.1143813,32.0,0.0,617.1,7108.8,3.0,0.0,0.0,0.0,0.0,0.149
0.1788338,62.0,0.0,0.0,9857.5,19.0,0.0,2.0,0.0,2.5,0.272
0.0027864,73.0,7.0,16.7,7525.4,10.0,14.0,0.0,7.0,0.0,1.0
0.0297697,39.0,0.0,9.5,7281.8,18.0,8.0,1.0,4.0,0.0,0.997
0.1358217,55.0,0.0,9.2,7801.2,7.0,6.0,1.0,2.0,1.0,0.982
0.0,52.0,1.0,0.2,5616.2,14.0,4.0,1.0,0.0,0.0,0.908
0.2108982,43.0,0.0,0.0,7718.9,10.0,0.0,2.0,0.0,4.1,0.269
0.4825016,53.0,0.0,9.8,1366.6,14.0,7.0,2.0,3.0,1.0,0.994
0.0239337,58.0,4.0,528.5,4789.5,5.0,12.0,1.0,6.0,0.0,1.0
0.0,62.0,0.0,0.0,4991.4,2.0,8.0,0.0,3.0,0.0,0.995
0.453955,24.0,1.0,9.2,3209.1,1.0,9.0,0.0,4.0,0.0,0.999
0.0064958,30.0,0.0,0.0,1759.7,1.0,0.0,0.0,0.0,0.0,0.151
0.0,27.0,0.0,9.2,3915.8,5.0,0.0,0.0,0.0,0.0,0.168
0.0237798,30.0,0.0,8.7,4784.2,0.0,0.0,0.0,0.0,0.9,0.147
0.0,53.0,0.0,17.2,13064.8,7.0,0.0,1.0,0.0,3.8,0.142
0.0,57.0,0.0,9.0,7840.9,20.0,0.0,3.0,0.0,2.5,0.257
1.0857513,53.0,3.0,68.7,585.2,1.0,11.0,0.0,6.0,0.0,1.0
0.2794208,66.0,7.0,0.0,2262.8,9.0,12.0,2.0,7.0,0.0,1.0
0.6171277,57.0,0.0,9.2,231.9,0.0,0.0,0.0,0.0,0.0,0.257
0.156194,37.0,0.0,0.0,6825.4,12.0,0.0,1.0,0.0,2.0,0.273
0.0,53.0,0.0,9.3,5490.0,3.0,0.0,2.0,0.0,0.6,0.127
0.0,82.0,6.0,9.2,8906.4,5.0,14.0,0.0,7.0,0.0,1.0
0.0555547,68.0,0.0,1.8,1950.2,16.0,0.0,4.0,0.0,0.0,0.22
0.314967,66.0,0.0,9.2,6670.8,9.0,3.0,2.0,0.0,0.0,0.853
0.243107,71.0,0.0,0.4,1739.6,13.0,0.0,2.0,0.0,0.0,0.21
2.5902238,74.0,8.0,9.2,6058.5,7.0,13.0,0.0,7.0,0.0,1.0
0.0341429,53.0,0.0,0.0,2735.1,15.0,0.0,2.0,0.0,0.0,0.204
0.2699849,41.0,0.0,8.1,5438.8,1.0,0.0,0.0,0.0,3.1,0.184
0.2874932,33.0,0.0,9.1,3296.0,3.0,0.0,0.0,0.0,4.2,0.272
0.0,55.0,0.0,9.3,0.0,8.0,0.0,0.0,0.0,1.7,0.143
0.3199313,54.0,0.0,9.1,4266.2,9.0,0.0,1.0,0.0,1.2,0.226
0.1113729,30.0,0.0,9.2,272.1,6.0,8.0,0.0,3.0,0.0,0.996
0.325088,46.0,0.0,9.9,5113.4,13.0,5.0,2.0,1.0,0.0,0.961
0.0261317,31.0,0.0,16.6,2640.5,3.0,0.0,0.0,0.0,0.0,0.158
0.0098202,67.0,9.0,1596.5,3418.5,8.0,15.0,1.0,9.0,0.0,1.0
0.2150939,55.0,0.0,9.1,6670.9,2.0,0.0,0.0,0.0,0.0,0.134
0.4746356,53.0,0.0,0.4,5956.9,12.0,4.0,1.0,0.0,0.0,0.907
0.0203964,42.0,12.0,9.2,7027.1,8.0,17.0,1.0,11.0,2.9,1.0
0.0115116,49.0,5.0,1001.2,5259.8,8.0,12.0,1.0,7.0,0.0,1.0
0.0,27.0,0.0,473.6,9503.7,1.0,0.0,0.0,0.0,0.0,0.133
0.8050839,65.0,3.0,9.2,3527.5,9.0,8.0,0.0,5.0,0.0,0.999
0.3279453,54.0,1.0,9.4,9035.7,9.0,2.0,1.0,0.0,0.0,0.832
0.0571091,31.0,0.0,9.0,3477.0,0.0,0.0,0.0,0.0,0.0,0.15
0.2239802,65.0,11.0,9.2,5198.3,7.0,16.0,2.0,9.0,0.0,1.0
0.0401138,42.0,0.0,0.1,6968.9,8.0,0.0,1.0,0.0,0.0,0.165
0.096927,66.0,6.0,2238.8,5314.7,12.0,13.0,2.0,7.0,0.0,1.0
0.0,45.0,0.0,0.0,9977.2,6.0,0.0,2.0,0.0,0.0,0.146
0.0,31.0,0.0,0.1,3263.4,4.0,0.0,1.0,0.0,0.0,0.165
3.5740628,57.0,6.0,9.2,7894.4,6.0,9.0,1.0,5.0,2.6,1.0
0.2291481,62.0,2.0,9.2,14303.2,13.0,9.0,6.0,4.0,2.1,0.999
0.3636239,41.0,0.0,0.1,41712.5,23.0,7.0,5.0,3.0,1.0,0.991
0.2596075,36.0,0.0,9.4,13099.0,7.0,0.0,1.0,0.0,2.9,0.233
0.1535021,54.0,0.0,520.9,6288.1,6.0,4.0,0.0,1.0,0.0,0.936
0.0029022,38.0,0.0,9.2,8822.1,9.0,6.0,0.0,1.0,3.1,0.969
0.0,31.0,0.0,9.3,4017.1,8.0,0.0,2.0,0.0,0.0,0.203
0.1173677,73.0,6.0,91.8,5707.8,1.0,14.0,0.0,7.0,0.0,1.0
0.2678327,27.0,0.0,0.1,4143.0,4.0,0.0,0.0,0.0,0.0,0.263
0.6507342,56.0,0.0,9.6,8818.8,10.0,3.0,4.0,0.0,0.0,0.88
0.0114047,48.0,0.0,9.2,4462.6,13.0,6.0,2.0,2.0,0.9,0.982
0.4161941,49.0,0.0,9.2,4853.3,2.0,9.0,0.0,4.0,0.0,0.998
0.198036,37.0,0.0,0.0,3936.8,7.0,0.0,1.0,0.0,1.8,0.239
0.0552616,93.0,5.0,9.2,6272.1,2.0,13.0,0.0,6.0,0.0,1.0
0.0,27.0,0.0,6.1,3431.5,3.0,0.0,0.0,0.0,0.0,0.161
0.1563899,47.0,1.0,9.2,3083.8,11.0,9.0,2.0,4.0,1.0,0.999
0.0,37.0,0.0,17.8,0.0,2.0,0.0,0.0,0.0,0.0,0.144
0.060626,61.0,6.0,1652.4,658.1,10.0,13.0,1.0,7.0,0.0,1.0
