age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
31.0,Private,3.0,10.0,Married,Admin,Husband,White,Male,25502.0,0.0,49.0,1.0,0.986
29.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,30855.0,0.0,40.0,1.0,0.988
45.0,Private,2.0,9.0,Widowed,Admin,Unmarried,White,Female,29053.0,0.0,35.0,1.0,0.975
70.0,Private,1.0,4.0,Married,Service,Husband,White,Male,93985.0,0.0,20.0,1.0,0.999
53.0,Private,3.0,6.0,Married,White-Collar,Husband,Black,Male,83407.0,2741.0,40.0,1.0,0.999
54.0,Government,6.0,16.0,Widowed,Professional,Husband,White,Male,0.0,0.0,45.0,0.0,0.283
17.0,Private,1.0,5.0,NotMarried,Service,Own-child,White,Female,44167.0,0.0,20.0,1.0,0.981
34.0,Private,2.0,9.0,NotMarried,Other,Own-child,Asian-Pac-Islander,Male,4998.0,0.0,34.0,0.0,0.06
32.0,Self-Employed,2.0,9.0,Married,Service,Wife,White,Female,19941.0,0.0,4.0,1.0,0.964
23.0,Private,3.0,10.0,NotMarried,Blue-Collar,Own-child,White,Male,27784.0,0.0,40.0,1.0,0.976
73.0,Private,4.0,14.0,Separated,Professional,Husband,White,Male,0.0,0.0,46.0,1.0,0.185
61.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,80618.0,0.0,40.0,1.0,0.998
55.0,Private,3.0,10.0,Separated,Blue-Collar,Not-in-family,White,Female,31465.0,0.0,40.0,1.0,0.985
24.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,20227.0,0.0,40.0,1.0,0.953
30.0,Private,2.0,9.0,Separated,Sales,Unmarried,White,Male,29742.0,0.0,30.0,1.0,0.977
50.0,Private,3.0,11.0,Separated,White-Collar,Not-in-family,White,Male,11361.0,0.0,45.0,1.0,0.905
21.0,Private,3.0,10.0,NotMarried,Professional,Own-child,White,Female,36042.0,0.0,2.0,1.0,0.982
56.0,Self-Employed,2.0,9.0,Married,Sales,Husband,White,Male,72999.0,786.0,50.0,1.0,0.996
25.0,Private,2.0,9.0,Married,Sales,Husband,White,Male,16592.0,0.0,40.0,1.0,0.967
49.0,Private,4.0,13.0,Separated,Other,Not-in-family,White,Male,89610.0,0.0,41.0,1.0,0.998
58.0,Private,4.0,13.0,Married,Service,Husband,White,Male,0.0,0.0,40.0,1.0,0.298
40.0,Government,4.0,13.0,NotMarried,Admin,Not-in-family,White,Male,29405.0,0.0,40.0,0.0,0.983
62.0,Private,5.0,14.0,Separated,Professional,Not-in-family,White,Female,81733.0,0.0,44.0,1.0,0.998
54.0,Private,4.0,13.0,Separated,Other,Husband,White,Male,0.0,0.0,25.0,1.0,0.083
34.0,Self-Employed,3.0,11.0,NotMarried,Service,Other-relative,White,Female,34965.0,0.0,40.0,1.0,0.981
18.0,Private,1.0,6.0,NotMarried,Blue-Collar,Own-child,White,Male,41688.0,0.0,30.0,1.0,0.988
28.0,Private,1.0,7.0,NotMarried,Professional,Not-in-family,Black,Female,42921.0,0.0,40.0,1.0,0.987
32.0,Private,2.0,9.0,Married,Sales,Husband,Asian-Pac-Islander,Male,16349.0,0.0,41.0,0.0,0.924
22.0,Government,4.0,13.0,NotMarried,Professional,Not-in-family,White,Female,30228.0,0.0,35.0,1.0,0.984
34.0,Government,4.0,13.0,NotMarried,Professional,Not-in-family,White,Male,8459.0,0.0,48.0,1.0,0.783
53.0,Private,4.0,13.0,Separated,Professional,Husband,White,Male,0.0,0.0,30.0,1.0,0.101
47.0,Private,2.0,9.0,Married,Service,Husband,White,Male,20669.0,0.0,40.0,0.0,0.965
19.0,Private,3.0,10.0,NotMarried,Sales,Own-child,White,Female,32708.0,0.0,40.0,1.0,0.975
40.0,Self-Employed,3.0,10.0,NotMarried,White-Collar,Husband,White,Male,0.0,189.0,53.0,1.0,0.104
45.0,Private,3.0,10.0,Married,Service,Wife,White,Female,76.0,0.0,40.0,1.0,0.369
56.0,Self-Employed,1.0,4.0,Separated,Sales,Other-relative,White,Male,35353.0,0.0,21.0,0.0,0.949
53.0,Private,5.0,11.0,Married,Blue-Collar,Wife,Black,Female,83786.0,2618.0,36.0,0.0,0.999
25.0,Private,4.0,13.0,NotMarried,Professional,Own-child,White,Female,25671.0,2337.0,35.0,1.0,0.982
42.0,Private,2.0,9.0,Married,Admin,Husband,White,Male,11251.0,0.0,49.0,1.0,0.929
43.0,Private,4.0,13.0,Separated,Professional,Not-in-family,White,Female,977.0,0.0,40.0,1.0,0.245
17.0,Private,1.0,7.0,NotMarried,Sales,Own-child,White,Female,42525.0,1604.0,12.0,1.0,0.985
57.0,Self-Employed,1.0,4.0,Married,Blue-Collar,Husband,White,Male,23337.0,0.0,40.0,1.0,0.97
24.0,Private,5.0,14.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,49.0,1.0,0.016
61.0,Government,2.0,9.0,Widowed,Service,Not-in-family,White,Female,29387.0,0.0,40.0,0.0,0.969
20.0,Private,3.0,10.0,NotMarried,Admin,Own-child,White,Male,24373.0,0.0,15.0,1.0,0.852
47.0,Private,3.0,10.0,Married,Blue-Collar,Husband,White,Male,84214.0,0.0,50.0,1.0,0.999
20.0,Private,3.0,10.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,38.0,1.0,0.002
44.0,Private,2.0,9.0,Married,White-Collar,Wife,Asian-Pac-Islander,Female,42314.0,0.0,40.0,1.0,0.991
42.0,Private,4.0,13.0,NotMarried,Blue-Collar,Husband,White,Male,0.0,0.0,56.0,1.0,0.086
40.0,Other/Unknown,3.0,11.0,Married,Blue-Collar,Husband,White,Male,86005.0,2042.0,61.0,1.0,0.999
46.0,Government,3.0,10.0,Married,Blue-Collar,Husband,Black,Male,13159.0,0.0,40.0,1.0,0.974
72.0,Self-Employed,6.0,15.0,Widowed,Service,Husband,White,Male,43.0,0.0,50.0,1.0,0.129
53.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,6719.0,0.0,29.0,1.0,0.741
47.0,Government,3.0,10.0,Married,Blue-Collar,Husband,White,Male,71539.0,0.0,41.0,1.0,0.998
40.0,Self-Employed,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,25884.0,0.0,45.0,0.0,0.965
34.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,Asian-Pac-Islander,Male,26708.0,0.0,40.0,1.0,0.981
41.0,Private,2.0,9.0,NotMarried,Admin,Own-child,White,Male,98865.0,1859.0,40.0,1.0,0.999
41.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,79851.0,0.0,40.0,1.0,0.998
20.0,Private,3.0,10.0,NotMarried,Blue-Collar,Own-child,White,Male,43464.0,0.0,35.0,1.0,0.992
42.0,Self-Employed,1.0,2.0,Married,Sales,Husband,White,Male,35989.0,0.0,60.0,1.0,0.979
55.0,Government,4.0,13.0,NotMarried,Professional,Not-in-family,White,Male,61919.0,0.0,50.0,1.0,0.997
36.0,Self-Employed,4.0,13.0,Separated,Professional,Own-child,White,Female,0.0,0.0,40.0,1.0,0.159
37.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,84627.0,0.0,40.0,1.0,0.998
60.0,Private,6.0,16.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,41.0,1.0,0.317
69.0,Private,1.0,3.0,Married,Admin,Husband,White,Male,93575.0,972.0,40.0,1.0,0.999
24.0,Private,4.0,13.0,NotMarried,Professional,Own-child,Black,Female,41298.0,0.0,35.0,1.0,0.989
19.0,Private,3.0,11.0,Married,Blue-Collar,Husband,White,Male,0.0,0.0,38.0,1.0,0.055
21.0,Private,3.0,10.0,NotMarried,Professional,Own-child,White,Male,24651.0,0.0,29.0,1.0,0.95
68.0,Private,2.0,9.0,Widowed,Professional,Not-in-family,White,Male,28084.0,0.0,32.0,1.0,0.974
20.0,Private,3.0,10.0,Separated,Blue-Collar,Not-in-family,White,Male,29001.0,0.0,40.0,1.0,0.981
26.0,Self-Employed,3.0,11.0,NotMarried,Service,Not-in-family,White,Female,29414.0,0.0,35.0,1.0,0.975
48.0,Private,1.0,8.0,Widowed,Blue-Collar,Unmarried,White,Female,30349.0,0.0,51.0,1.0,0.976
39.0,Self-Employed,6.0,15.0,Married,Service,Husband,White,Male,0.0,204.0,50.0,1.0,0.339
21.0,Private,3.0,12.0,NotMarried,Service,Own-child,White,Female,92033.0,0.0,19.0,1.0,0.999
22.0,Private,2.0,9.0,NotMarried,White-Collar,Other-relative,White,Female,40972.0,0.0,42.0,0.0,0.977
34.0,Private,3.0,11.0,Separated,Professional,Unmarried,White,Female,24967.0,0.0,40.0,1.0,0.976
33.0,Private,3.0,10.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,45.0,1.0,0.014
46.0,Private,1.0,5.0,Married,Blue-Collar,Husband,White,Male,94481.0,602.0,40.0,0.0,0.998
47.0,Private,1.0,7.0,Married,Blue-Collar,Husband,White,Male,186.0,0.0,41.0,1.0,0.199
66.0,Private,4.0,13.0,Separated,White-Collar,Husband,White,Male,0.0,0.0,40.0,1.0,0.293
23.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,30469.0,0.0,40.0,1.0,0.988
28.0,Private,3.0,10.0,NotMarried,Service,Not-in-family,White,Female,18219.0,0.0,31.0,1.0,0.848
33.0,Self-Employed,2.0,9.0,Separated,White-Collar,Not-in-family,White,Male,96200.0,2239.0,61.0,1.0,0.998
20.0,Private,3.0,10.0,NotMarried,Service,Not-in-family,White,Male,32713.0,0.0,40.0,1.0,0.983
26.0,Private,1.0,7.0,NotMarried,Admin,Not-in-family,White,Male,98986.0,1101.0,40.0,1.0,0.999
52.0,Self-Employed,4.0,13.0,NotMarried,Service,Husband,White,Male,0.0,0.0,60.0,1.0,0.075
42.0,Government,5.0,14.0,Widowed,Professional,Wife,Asian-Pac-Islander,Female,0.0,0.0,38.0,0.0,0.142
22.0,Private,4.0,13.0,NotMarried,White-Collar,Own-child,White,Female,31628.0,0.0,7.0,1.0,0.98
29.0,Self-Employed,2.0,9.0,Married,White-Collar,Husband,White,Male,72389.0,0.0,45.0,1.0,0.996
31.0,Self-Employed,1.0,4.0,Married,Professional,Husband,White,Male,27262.0,0.0,60.0,1.0,0.976
23.0,Government,4.0,12.0,NotMarried,Professional,Husband,White,Male,0.0,0.0,25.0,1.0,0.003
38.0,Private,2.0,9.0,NotMarried,Blue-Collar,Unmarried,Black,Female,86567.0,491.0,40.0,1.0,0.999
22.0,Private,1.0,7.0,Married,Blue-Collar,Husband,White,Male,27922.0,0.0,70.0,1.0,0.984
21.0,Private,3.0,10.0,NotMarried,Professional,Own-child,White,Male,30825.0,0.0,39.0,1.0,0.98
43.0,Private,1.0,5.0,Married,White-Collar,Husband,White,Male,10771.0,0.0,40.0,0.0,0.902
42.0,Self-Employed,4.0,13.0,NotMarried,Service,Husband,White,Male,0.0,0.0,51.0,1.0,0.047
34.0,Private,3.0,10.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,50.0,1.0,0.021
17.0,Self-Employed,1.0,6.0,NotMarried,Service,Own-child,Black,Male,81521.0,0.0,35.0,1.0,0.998
55.0,Self-Employed,6.0,15.0,Married,Service,Husband,White,Male,0.0,0.0,53.0,1.0,0.35
46.0,Private,2.0,9.0,Separated,Admin,Unmarried,White,Female,19663.0,0.0,41.0,1.0,0.921
55.0,Government,1.0,6.0,Married,Blue-Collar,Husband,White,Male,29739.0,0.0,45.0,1.0,0.987
51.0,Self-Employed,2.0,9.0,Married,Blue-Collar,Husband,White,Male,24756.0,0.0,35.0,1.0,0.979
65.0,Government,1.0,6.0,Separated,Blue-Collar,Unmarried,White,Male,24396.0,0.0,40.0,1.0,0.969
21.0,Private,4.0,13.0,NotMarried,Professional,Own-child,Asian-Pac-Islander,Female,21846.0,0.0,45.0,1.0,0.961
40.0,Private,2.0,9.0,Widowed,Service,Unmarried,Black,Female,36831.0,0.0,40.0,1.0,0.972
58.0,Private,3.0,10.0,NotMarried,Admin,Not-in-family,Black,Female,20518.0,0.0,37.0,1.0,0.96
53.0,Government,2.0,9.0,Widowed,White-Collar,Not-in-family,White,Female,94594.0,0.0,58.0,1.0,0.998
35.0,Private,5.0,14.0,Widowed,Professional,Husband,White,Male,0.0,390.0,50.0,1.0,0.101
56.0,Government,2.0,9.0,Married,Service,Husband,White,Male,17930.0,0.0,41.0,1.0,0.974
37.0,Private,3.0,10.0,Married,Admin,Husband,White,Male,78727.0,0.0,50.0,1.0,0.998
44.0,Private,4.0,13.0,Married,Blue-Collar,Husband,White,Male,86256.0,0.0,41.0,1.0,0.999
49.0,Private,1.0,5.0,Separated,Blue-Collar,Own-child,White,Male,96339.0,1214.0,38.0,1.0,0.999
36.0,Private,3.0,10.0,Widowed,Blue-Collar,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,1.0,0.034
58.0,Self-Employed,4.0,13.0,Married,Blue-Collar,Husband,White,Male,93726.0,0.0,60.0,1.0,0.999
33.0,Private,2.0,9.0,Separated,Admin,Own-child,White,Female,33364.0,0.0,40.0,1.0,0.982
27.0,Private,6.0,15.0,NotMarried,White-Collar,Not-in-family,White,Male,8.0,0.0,51.0,1.0,0.162
26.0,Private,3.0,10.0,Married,White-Collar,Wife,White,Female,87876.0,1604.0,27.0,1.0,0.999
22.0,Private,1.0,6.0,NotMarried,Sales,Not-in-family,White,Female,25023.0,1759.0,25.0,1.0,0.944
25.0,Private,5.0,14.0,NotMarried,Admin,Own-child,White,Male,33481.0,0.0,40.0,1.0,0.989
28.0,Private,3.0,10.0,Married,Admin,Wife,White,Female,11887.0,0.0,15.0,1.0,0.894
41.0,Private,3.0,12.0,Separated,Admin,Unmarried,White,Female,19792.0,0.0,38.0,1.0,0.956
45.0,Private,3.0,11.0,Married,Blue-Collar,Husband,White,Male,8078.0,0.0,70.0,1.0,0.921
43.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,88720.0,696.0,40.0,1.0,0.999
30.0,Private,1.0,5.0,NotMarried,Blue-Collar,Unmarried,Black,Male,78772.0,0.0,40.0,1.0,0.998
33.0,Private,2.0,9.0,NotMarried,Blue-Collar,Unmarried,White,Male,31647.0,0.0,50.0,1.0,0.989
34.0,Private,3.0,10.0,Married,Admin,Husband,White,Male,90318.0,0.0,41.0,1.0,0.999
21.0,Private,3.0,11.0,NotMarried,Service,Not-in-family,White,Male,27702.0,0.0,30.0,1.0,0.974
23.0,Private,4.0,13.0,NotMarried,Sales,Husband,White,Male,0.0,63.0,42.0,1.0,0.007
49.0,Private,1.0,3.0,Married,Blue-Collar,Husband,White,Male,18237.0,0.0,42.0,1.0,0.965
22.0,Private,3.0,10.0,NotMarried,Admin,Own-child,White,Female,42530.0,0.0,20.0,1.0,0.989
48.0,Other/Unknown,3.0,11.0,Married,Sales,Unmarried,White,Female,97597.0,2955.0,59.0,1.0,0.999
27.0,Private,4.0,13.0,NotMarried,Other,Not-in-family,Asian-Pac-Islander,Female,23961.0,0.0,40.0,0.0,0.955
18.0,Private,1.0,7.0,NotMarried,Blue-Collar,Not-in-family,White,Male,43861.0,0.0,25.0,1.0,0.99
43.0,Private,5.0,14.0,Widowed,Professional,Husband,White,Male,0.0,0.0,39.0,1.0,0.108
36.0,Private,3.0,10.0,Widowed,Sales,Not-in-family,White,Female,16269.0,0.0,20.0,1.0,0.802
37.0,Government,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,30195.0,0.0,41.0,1.0,0.984
24.0,Private,3.0,11.0,NotMarried,Blue-Collar,Own-child,White,Male,42438.0,0.0,20.0,1.0,0.992
24.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,20227.0,0.0,40.0,1.0,0.953
38.0,Private,4.0,13.0,Married,Service,Husband,White,Male,0.0,0.0,69.0,1.0,0.327
48.0,Private,4.0,13.0,NotMarried,White-Collar,Husband,Black,Male,0.0,0.0,41.0,1.0,0.082
75.0,Private,1.0,2.0,Married,Service,Other-relative,Black,Female,35245.0,0.0,18.0,1.0,0.96
42.0,Self-Employed,4.0,13.0,Separated,Professional,Not-in-family,White,Male,70638.0,0.0,70.0,1.0,0.996
65.0,Private,4.0,13.0,Separated,White-Collar,Not-in-family,White,Female,86188.0,1133.0,50.0,1.0,0.998
67.0,Private,6.0,16.0,Married,Professional,Husband,White,Male,147.0,0.0,5.0,1.0,0.496
36.0,Private,3.0,8.0,Separated,Sales,Own-child,White,Female,91862.0,2514.0,42.0,1.0,0.998
51.0,Private,3.0,10.0,Married,Service,Husband,White,Male,0.0,0.0,43.0,1.0,0.205
22.0,Private,3.0,10.0,NotMarried,Professional,Not-in-family,Black,Male,30865.0,0.0,20.0,1.0,0.978
72.0,Self-Employed,2.0,9.0,NotMarried,Service,Not-in-family,White,Female,29658.0,0.0,36.0,1.0,0.972
46.0,Private,2.0,9.0,Separated,Admin,Not-in-family,White,Female,30659.0,0.0,40.0,1.0,0.979
46.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,0.0,0.0,39.0,1.0,0.303
43.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,88720.0,696.0,40.0,1.0,0.999
20.0,Private,2.0,9.0,NotMarried,Admin,Own-child,Black,Male,43303.0,0.0,20.0,1.0,0.987
43.0,Government,3.0,10.0,Separated,Blue-Collar,Not-in-family,Asian-Pac-Islander,Male,7392.0,0.0,39.0,1.0,0.749
21.0,Private,1.0,8.0,NotMarried,Admin,Other-relative,Black,Male,42565.0,0.0,48.0,1.0,0.984
40.0,Private,2.0,9.0,Separated,Sales,Unmarried,Black,Female,42104.0,0.0,25.0,1.0,0.984
38.0,Private,4.0,13.0,Widowed,Professional,Husband,White,Male,0.0,0.0,40.0,1.0,0.048
64.0,Self-Employed,4.0,13.0,Separated,Sales,Not-in-family,White,Male,85748.0,0.0,45.0,1.0,0.997
19.0,Private,3.0,10.0,NotMarried,Professional,Own-child,White,Female,31326.0,0.0,40.0,1.0,0.975
47.0,Private,3.0,10.0,Married,Professional,Husband,White,Male,203.0,0.0,38.0,1.0,0.452
26.0,Government,5.0,14.0,Separated,White-Collar,Unmarried,White,Female,0.0,0.0,65.0,1.0,0.149
41.0,Government,4.0,13.0,NotMarried,Professional,Not-in-family,White,Female,69877.0,0.0,70.0,1.0,0.997
29.0,Private,3.0,10.0,Separated,Professional,Unmarried,White,Female,31782.0,0.0,8.0,1.0,0.98
28.0,Private,3.0,10.0,NotMarried,Admin,Other-relative,White,Female,40617.0,0.0,41.0,1.0,0.987
23.0,Private,3.0,10.0,Married,Sales,Husband,White,Male,9313.0,0.0,46.0,1.0,0.874
30.0,Government,4.0,13.0,NotMarried,Other,Not-in-family,White,Female,94350.0,1051.0,60.0,1.0,0.999
44.0,Private,4.0,13.0,NotMarried,Admin,Not-in-family,White,Female,30764.0,0.0,39.0,0.0,0.98
27.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,30855.0,0.0,45.0,1.0,0.988
25.0,Private,2.0,9.0,NotMarried,Service,Unmarried,White,Female,39675.0,0.0,33.0,1.0,0.987
29.0,Private,1.0,6.0,Married,Blue-Collar,Husband,White,Male,28513.0,0.0,40.0,1.0,0.985
54.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,25367.0,0.0,39.0,0.0,0.979
37.0,Private,4.0,13.0,NotMarried,Blue-Collar,Not-in-family,White,Male,95303.0,1566.0,66.0,1.0,0.999
34.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,12565.0,0.0,34.0,1.0,0.935
37.0,Private,3.0,10.0,Married,Sales,Husband,White,Male,93965.0,2216.0,51.0,1.0,0.999
24.0,Private,2.0,9.0,NotMarried,Professional,Other-relative,Amer-Indian-Eskimo,Female,37857.0,0.0,40.0,1.0,0.91
55.0,Private,5.0,14.0,Separated,Professional,Other-relative,White,Female,0.0,0.0,40.0,1.0,0.137
35.0,Self-Employed,2.0,9.0,Married,Sales,Husband,White,Male,7038.0,0.0,61.0,1.0,0.782
23.0,Private,3.0,11.0,NotMarried,Professional,Not-in-family,Amer-Indian-Eskimo,Female,42888.0,0.0,30.0,1.0,0.985
23.0,Private,3.0,10.0,NotMarried,Blue-Collar,Not-in-family,White,Male,87242.0,0.0,39.0,1.0,0.999
19.0,Private,3.0,10.0,NotMarried,Sales,Own-child,Black,Female,43524.0,0.0,20.0,1.0,0.985
42.0,Private,6.0,15.0,Widowed,Professional,Husband,White,Male,270.0,0.0,34.0,1.0,0.124
48.0,Private,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,223.0,0.0,45.0,1.0,0.156
49.0,Self-Employed,2.0,9.0,Separated,Sales,Unmarried,Asian-Pac-Islander,Female,26743.0,0.0,83.0,1.0,0.966
27.0,Private,2.0,9.0,NotMarried,Sales,Not-in-family,White,Male,20726.0,0.0,39.0,0.0,0.944
22.0,Private,3.0,12.0,NotMarried,Professional,Other-relative,White,Male,40835.0,0.0,15.0,1.0,0.986
49.0,Self-Employed,3.0,10.0,Married,Service,Husband,White,Male,0.0,0.0,69.0,1.0,0.181
70.0,Self-Employed,3.0,11.0,Married,Professional,Not-in-family,White,Male,98921.0,2069.0,24.0,1.0,0.999
24.0,Private,2.0,9.0,NotMarried,Service,Own-child,White,Male,23284.0,0.0,40.0,1.0,0.918
34.0,Private,2.0,9.0,NotMarried,Blue-Collar,Own-child,Asian-Pac-Islander,Male,29386.0,0.0,40.0,0.0,0.97
25.0,Government,2.0,9.0,NotMarried,Blue-Collar,Own-child,White,Male,31544.0,0.0,40.0,1.0,0.983
33.0,Self-Employed,3.0,10.0,Married,Blue-Collar,Husband,White,Male,19580.0,0.0,50.0,1.0,0.975
22.0,Private,3.0,12.0,NotMarried,Admin,Own-child,White,Female,42521.0,0.0,27.0,1.0,0.99
54.0,Government,2.0,9.0,NotMarried,Admin,Not-in-family,White,Female,95358.0,0.0,30.0,1.0,0.999
39.0,Self-Employed,5.0,14.0,NotMarried,Professional,Not-in-family,White,Female,12870.0,0.0,39.0,1.0,0.944
25.0,Private,4.0,13.0,NotMarried,Professional,Not-in-family,White,Female,30188.0,0.0,39.0,1.0,0.985
75.0,Self-Employed,2.0,9.0,Married,Admin,Husband,White,Male,73645.0,0.0,26.0,1.0,0.997
28.0,Self-Employed,2.0,9.0,NotMarried,Blue-Collar,Other-relative,Black,Male,42865.0,0.0,30.0,1.0,0.988
49.0,Private,4.0,13.0,Separated,Sales,Not-in-family,White,Female,84753.0,742.0,50.0,1.0,0.998
62.0,Self-Employed,4.0,13.0,Married,Blue-Collar,Husband,White,Male,67840.0,0.0,55.0,1.0,0.997
39.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,89426.0,1610.0,40.0,1.0,0.999
58.0,Government,4.0,13.0,NotMarried,Professional,Not-in-family,White,Female,24778.0,0.0,36.0,1.0,0.98
24.0,Government,3.0,12.0,Married,White-Collar,Wife,White,Female,77598.0,788.0,40.0,1.0,0.998
21.0,Private,2.0,9.0,NotMarried,Service,Other-relative,White,Female,30391.0,0.0,30.0,1.0,0.826
33.0,Private,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,43.0,0.0,49.0,1.0,0.035
47.0,Private,3.0,11.0,NotMarried,Professional,Husband,White,Male,0.0,326.0,41.0,1.0,0.075
45.0,Private,2.0,9.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,61.0,1.0,0.084
34.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,47280.0,0.0,70.0,1.0,0.994
23.0,Private,2.0,9.0,NotMarried,Service,Unmarried,Other,Female,94633.0,0.0,40.0,0.0,0.999
38.0,Government,5.0,14.0,NotMarried,White-Collar,Not-in-family,White,Female,24.0,0.0,50.0,1.0,0.228
42.0,Government,3.0,10.0,NotMarried,Blue-Collar,Not-in-family,White,Male,85312.0,0.0,40.0,1.0,0.999
39.0,Self-Employed,4.0,13.0,Married,Service,Husband,White,Male,50.0,0.0,50.0,0.0,0.22
52.0,Self-Employed,2.0,9.0,Married,Blue-Collar,Husband,White,Male,85954.0,0.0,60.0,1.0,0.998
21.0,Private,3.0,10.0,NotMarried,Professional,Not-in-family,White,Female,18432.0,0.0,35.0,1.0,0.912
55.0,Self-Employed,4.0,13.0,NotMarried,White-Collar,Not-in-family,White,Female,71086.0,0.0,60.0,1.0,0.996
42.0,Government,2.0,9.0,Separated,Admin,Wife,White,Female,0.0,0.0,40.0,1.0,0.027
38.0,Self-Employed,2.0,9.0,Separated,White-Collar,Not-in-family,Asian-Pac-Islander,Female,80838.0,0.0,70.0,0.0,0.995
25.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,30502.0,0.0,34.0,1.0,0.988
40.0,Private,4.0,13.0,NotMarried,Blue-Collar,Own-child,White,Male,0.0,0.0,40.0,1.0,0.027
34.0,Private,1.0,7.0,NotMarried,Blue-Collar,Own-child,Black,Male,42730.0,0.0,45.0,1.0,0.992
51.0,Private,2.0,9.0,Separated,Service,Not-in-family,White,Male,92937.0,0.0,39.0,1.0,0.999
42.0,Private,4.0,13.0,NotMarried,Other,Husband,White,Male,0.0,421.0,43.0,1.0,0.118
36.0,Government,2.0,9.0,NotMarried,Service,Not-in-family,White,Male,88154.0,0.0,40.0,1.0,0.999
75.0,Private,3.0,11.0,Married,Professional,Not-in-family,White,Male,99978.0,3770.0,33.0,1.0,0.999
28.0,Private,4.0,13.0,NotMarried,Professional,Not-in-family,White,Female,98566.0,1000.0,38.0,1.0,0.999
31.0,Self-Employed,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,60.0,1.0,0.105
20.0,Private,3.0,10.0,NotMarried,Admin,Own-child,White,Male,37318.0,0.0,9.0,0.0,0.968
68.0,Private,2.0,9.0,Married,Professional,Husband,White,Male,70167.0,0.0,40.0,0.0,0.996
34.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,17984.0,0.0,40.0,1.0,0.979
32.0,Private,2.0,9.0,NotMarried,Blue-Collar,Own-child,Black,Male,33533.0,0.0,40.0,1.0,0.986
87.0,Private,5.0,14.0,Married,Service,Husband,White,Male,0.0,0.0,49.0,1.0,0.3
17.0,Private,1.0,6.0,NotMarried,Blue-Collar,Own-child,White,Female,28601.0,0.0,22.0,1.0,0.914
25.0,Private,4.0,13.0,NotMarried,Professional,Not-in-family,White,Male,32066.0,0.0,20.0,1.0,0.987
74.0,Private,2.0,9.0,Widowed,Professional,Not-in-family,White,Female,93967.0,93.0,26.0,1.0,0.998
31.0,Private,3.0,11.0,Married,Blue-Collar,Husband,White,Male,69222.0,0.0,40.0,0.0,0.997
31.0,Government,6.0,16.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,44.0,1.0,0.031
67.0,Private,2.0,9.0,Married,Sales,Husband,White,Male,17943.0,0.0,10.0,1.0,0.961
42.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,13450.0,0.0,40.0,1.0,0.911
29.0,Private,2.0,9.0,NotMarried,Service,Not-in-family,White,Male,20224.0,0.0,40.0,1.0,0.939
31.0,Private,2.0,9.0,Married,Blue-Collar,Husband,Black,Male,12893.0,0.0,40.0,1.0,0.933
21.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,31035.0,0.0,37.0,1.0,0.988
68.0,Private,1.0,6.0,Married,Blue-Collar,Husband,White,Male,29629.0,0.0,16.0,1.0,0.985
41.0,Government,2.0,9.0,Separated,Other,Not-in-family,White,Male,28075.0,0.0,41.0,1.0,0.974
27.0,Private,4.0,13.0,NotMarried,Other,Not-in-family,White,Female,18483.0,0.0,36.0,1.0,0.964
51.0,Private,1.0,8.0,Separated,Blue-Collar,Unmarried,White,Male,23011.0,0.0,50.0,1.0,0.979
