RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.37356540000000005,38.0,0.0,15.7,3656.7,6.0,0.0,0.0,0.0,3.0,0
0.025075999999999998,57.0,8.0,9.2,936.8,15.0,13.0,0.0,8.0,0.0,1
0.024124299999999998,45.0,2.0,9.2,7305.6,4.0,11.0,0.0,5.0,0.0,1
1.0960683999999998,65.0,5.0,1100.7,5978.7,2.0,12.0,1.0,6.0,0.0,1
0.1430495,41.0,0.0,10.1,3346.4,18.0,5.0,2.0,2.0,0.0,1
0.9942375,78.0,0.0,9.2,6596.9,6.0,2.0,1.0,0.0,0.0,1
0.0,30.0,0.0,9.2,0.0,4.0,4.0,0.0,0.0,0.9,1
0.4338613,54.0,0.0,9.4,9029.1,12.0,2.0,2.0,0.0,0.0,1
0.5326147,56.0,0.0,9.5,13590.7,7.0,0.0,2.0,0.0,4.2,0
0.0,74.0,0.0,9.2,2830.7,20.0,6.0,0.0,1.0,0.0,1
0.0,26.0,0.0,9.2,1187.3,2.0,7.0,0.0,2.0,0.0,1
0.0,43.0,0.0,0.0,20861.7,8.0,0.0,0.0,0.0,0.0,0
0.0794622,25.0,0.0,9.0,2340.8,4.0,0.0,0.0,0.0,0.0,0
0.1028644,68.0,5.0,9.2,3664.7,6.0,13.0,0.0,7.0,0.0,1
0.027842400000000003,68.0,4.0,9.2,10464.2,10.0,11.0,2.0,5.0,1.0,1
0.0,34.0,0.0,0.0,2294.7,5.0,0.0,0.0,0.0,0.0,0
0.8010759,73.0,0.0,9.2,6673.5,7.0,3.0,0.0,0.0,0.0,1
0.07736010000000001,54.0,9.0,9.2,9260.0,6.0,13.0,1.0,8.0,2.1,1
0.004139,36.0,0.0,9.2,2955.0,10.0,0.0,1.0,0.0,1.2,0
0.3368089,47.0,1.0,9.2,4163.5,8.0,7.0,0.0,3.0,0.0,1
0.0,64.0,0.0,9.2,5069.0,19.0,0.0,1.0,0.0,0.0,0
0.010295799999999999,74.0,1.0,9.2,1185.0,6.0,2.0,0.0,0.0,1.0,1
0.28954640000000004,62.0,0.0,9.2,4700.8,14.0,6.0,1.0,2.0,0.0,1
4.3837028,54.0,9.0,9.2,6318.2,5.0,12.0,0.0,7.0,1.1,1
0.055778699999999994,34.0,0.0,9.2,1314.8,6.0,0.0,1.0,0.0,0.0,0
0.4478165,60.0,0.0,9.2,1312.5,8.0,7.0,2.0,3.0,2.9,1
0.0,50.0,0.0,9.9,943.0,13.0,0.0,0.0,0.0,2.9,0
0.0211922,58.0,0.0,9.5,6564.7,5.0,0.0,2.0,0.0,0.0,0
0.0504615,49.0,0.0,16.1,5754.4,2.0,0.0,1.0,0.0,0.0,0
0.1051753,42.0,0.0,9.2,14570.0,3.0,6.0,0.0,2.0,2.0,1
0.7742145,71.0,2.0,1922.1,4932.8,9.0,9.0,0.0,4.0,0.0,1
0.0,38.0,0.0,0.0,4185.8,10.0,0.0,0.0,0.0,1.7,0
0.19961729999999997,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0
0.3440187,36.0,0.0,2166.4,2999.3,10.0,7.0,1.0,2.0,2.0,1
0.1026752,53.0,0.0,0.2,9241.3,15.0,7.0,2.0,3.0,0.9,1
0.0590158,75.0,0.0,9.2,3677.4,10.0,5.0,0.0,1.0,0.0,1
0.8004522,53.0,8.0,9.2,3667.8,7.0,13.0,1.0,8.0,0.0,1
0.0729982,45.0,0.0,9.2,5828.6,9.0,6.0,3.0,2.0,0.0,1
0.0,34.0,0.0,2.1,3320.2,0.0,0.0,0.0,0.0,0.0,0
0.2360598,46.0,3.0,9.2,3100.7,13.0,9.0,1.0,5.0,2.1,1
0.06702369999999999,36.0,0.0,0.0,5572.7,2.0,0.0,0.0,0.0,0.0,0
0.038157300000000005,43.0,1.0,0.2,6042.3,17.0,9.0,1.0,4.0,0.9,1
0.0,29.0,0.0,9.2,3829.2,7.0,7.0,0.0,2.0,3.1,1
0.1328611,36.0,0.0,2178.2,4452.0,11.0,1.0,2.0,0.0,0.0,1
0.0,65.0,9.0,9.2,1764.6,6.0,16.0,2.0,9.0,0.0,1
0.19645379999999998,91.0,0.0,816.3,4797.5,6.0,0.0,1.0,0.0,0.0,0
0.6598853,44.0,6.0,2471.8,7169.1,6.0,12.0,1.0,7.0,0.0,1
0.040811,66.0,0.0,9.2,3147.9,2.0,9.0,1.0,4.0,0.0,1
0.028848400000000003,61.0,0.0,0.0,4794.1,5.0,0.0,0.0,0.0,1.1,0
0.0,38.0,0.0,0.0,1667.9,14.0,0.0,0.0,0.0,0.0,0
0.0,54.0,0.0,9.1,5567.8,9.0,0.0,2.0,0.0,0.0,0
0.1602449,48.0,0.0,54.3,4828.8,1.0,0.0,0.0,0.0,2.9,0
0.111622,38.0,0.0,0.5,2759.5,11.0,0.0,1.0,0.0,0.0,0
0.0,31.0,0.0,12.3,3754.9,2.0,0.0,0.0,0.0,2.9,0
0.0176113,45.0,0.0,0.0,4639.9,18.0,0.0,1.0,0.0,1.1,0
0.06302680000000001,34.0,0.0,3.3,4822.8,3.0,0.0,0.0,0.0,1.6,0
0.0,32.0,0.0,0.0,1053.3,0.0,0.0,0.0,0.0,0.8,0
0.0,41.0,0.0,9.4,5060.7,5.0,0.0,1.0,0.0,0.0,0
0.0,42.0,11.0,0.0,14242.3,7.0,15.0,0.0,9.0,0.0,1
0.039364300000000005,49.0,6.0,98.3,7166.5,4.0,13.0,0.0,7.0,0.0,1
0.09796,29.0,0.0,0.0,6188.5,5.0,0.0,0.0,0.0,0.0,0
0.0,53.0,0.0,0.0,4432.7,14.0,0.0,1.0,0.0,2.9,0
0.29143309999999994,35.0,10.0,9.2,4670.5,5.0,12.0,1.0,7.0,4.0,1
0.1585966,79.0,0.0,6.0,2703.3,1.0,0.0,0.0,0.0,0.0,0
0.1006609,44.0,0.0,0.2,12431.1,14.0,0.0,3.0,0.0,2.1,0
0.09080039999999999,30.0,0.0,9.7,0.0,12.0,0.0,0.0,0.0,0.0,0
0.47512440000000006,61.0,0.0,0.4,8114.5,12.0,3.0,2.0,0.0,0.0,1
0.0547444,33.0,2.0,9.2,1765.5,8.0,10.0,1.0,5.0,0.0,1
0.24422249999999998,43.0,0.0,9.2,12285.7,7.0,9.0,2.0,4.0,0.0,1
0.15003529999999998,36.0,0.0,16.1,7302.1,6.0,0.0,0.0,0.0,2.1,0
0.0438446,76.0,9.0,9.2,253.2,9.0,15.0,2.0,9.0,0.0,1
0.0,34.0,0.0,9.7,3603.7,4.0,0.0,1.0,0.0,0.0,0
0.005766899999999999,67.0,9.0,9.2,7150.8,13.0,13.0,1.0,8.0,0.0,1
0.0028975999999999997,50.0,0.0,9.2,5087.4,7.0,3.0,2.0,0.0,3.0,1
0.0,41.0,0.0,1.9,2803.5,3.0,0.0,0.0,0.0,0.0,0
0.4260151,53.0,0.0,0.1,7543.1,2.0,0.0,0.0,0.0,2.8,0
0.24379479999999998,54.0,0.0,8.7,1218.1,1.0,0.0,0.0,0.0,1.0,0
0.3326945,42.0,0.0,0.4,4901.8,13.0,3.0,2.0,0.0,0.9,1
0.3429808,51.0,3.0,0.5,12568.3,15.0,10.0,4.0,5.0,0.0,1
0.0,63.0,0.0,2.6,41.2,3.0,0.0,3.0,0.0,1.6,0
0.40807329999999997,44.0,0.0,9.6,5348.3,10.0,3.0,1.0,0.0,0.0,1
0.1142011,42.0,2.0,9.2,4205.5,7.0,10.0,2.0,5.0,3.0,1
0.22993089999999997,52.0,11.0,9.2,1294.6,4.0,16.0,1.0,10.0,2.0,1
0.1263866,55.0,0.0,9.2,0.0,8.0,3.0,1.0,0.0,0.0,1
0.1826077,56.0,2.0,98.2,6619.3,6.0,11.0,0.0,5.0,0.0,1
0.5817879,45.0,0.0,2773.8,5241.9,12.0,0.0,1.0,0.0,0.0,0
0.072379,64.0,0.0,9.2,5483.7,13.0,0.0,2.0,0.0,2.5,0
0.029920799999999997,45.0,0.0,9.2,4166.7,18.0,5.0,2.0,1.0,0.0,1
0.018286700000000003,80.0,0.0,123.0,7050.1,7.0,9.0,0.0,3.0,0.0,1
0.1525404,38.0,0.0,9.2,1857.7,3.0,8.0,0.0,3.0,2.9,1
0.6911129,75.0,10.0,9.2,351.2,8.0,16.0,1.0,9.0,0.0,1
0.11585799999999999,54.0,0.0,9.0,3045.9,5.0,0.0,0.0,0.0,3.7,0
0.0,66.0,0.0,8.2,0.0,4.0,0.0,0.0,0.0,0.0,0
0.7162149999999999,47.0,4.0,9.2,10419.3,6.0,10.0,0.0,5.0,2.0,1
0.15319370000000002,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1062471,74.0,2.0,45.5,5643.8,3.0,11.0,0.0,4.0,0.0,1
0.3191845,56.0,2.0,9.2,3409.0,11.0,9.0,2.0,4.0,1.0,1
0.0,22.0,0.0,9.2,2471.0,2.0,7.0,0.0,2.0,0.0,1
0.1432641,49.0,7.0,9.2,12566.1,12.0,12.0,2.0,7.0,2.0,1
0.2748427,27.0,0.0,8.9,1709.8,2.0,0.0,1.0,0.0,0.0,0
0.9506585999999999,59.0,0.0,9.2,9513.3,10.0,4.0,0.0,1.0,0.0,1
0.0815832,54.0,0.0,0.0,14135.8,19.0,0.0,1.0,0.0,1.8,0
1.0321974,57.0,11.0,376.2,2292.9,3.0,16.0,0.0,10.0,0.0,1
0.0,42.0,0.0,0.0,2619.1,13.0,0.0,1.0,0.0,2.0,0
0.05894830000000001,27.0,0.0,0.1,1293.5,4.0,0.0,0.0,0.0,0.0,0
0.0758355,38.0,0.0,3041.2,5733.8,7.0,3.0,1.0,0.0,0.0,1
0.3460448,49.0,0.0,2.2,5312.2,8.0,0.0,1.0,0.0,0.0,0
0.0107036,44.0,0.0,0.0,5219.4,8.0,0.0,0.0,0.0,2.0,0
0.5317346,57.0,0.0,1236.1,5682.0,4.0,0.0,2.0,0.0,0.0,0
0.1401911,59.0,4.0,9.9,7387.5,11.0,9.0,4.0,5.0,0.0,1
0.035695599999999994,72.0,7.0,9.2,8966.3,2.0,14.0,0.0,7.0,0.0,1
0.0,45.0,0.0,0.0,4158.8,1.0,0.0,1.0,0.0,1.4,0
0.28473119999999996,56.0,0.0,0.2,4807.5,10.0,9.0,2.0,4.0,0.0,1
0.058838,52.0,0.0,9.2,8102.1,9.0,3.0,1.0,0.0,2.0,1
0.4754498,45.0,0.0,9.2,4587.4,2.0,9.0,0.0,4.0,0.0,1
0.1014397,30.0,11.0,9.2,2519.3,5.0,16.0,0.0,10.0,1.1,1
0.033308,73.0,7.0,0.0,16167.6,13.0,13.0,0.0,7.0,0.0,1
0.042340800000000005,70.0,0.0,9.2,7326.2,14.0,6.0,0.0,1.0,0.0,1
0.0,59.0,0.0,0.1,5408.7,12.0,8.0,2.0,3.0,0.0,1
0.15368289999999998,44.0,0.0,8.5,4489.4,5.0,0.0,2.0,0.0,0.7,0
0.0,61.0,2.0,3289.5,2890.4,10.0,10.0,2.0,5.0,0.0,1
0.49582020000000004,41.0,0.0,0.0,4672.3,0.0,0.0,0.0,0.0,0.0,0
0.16990039999999998,45.0,1.0,9.2,5762.2,7.0,8.0,2.0,2.0,2.0,1
0.1071404,47.0,0.0,0.3,8773.0,15.0,0.0,2.0,0.0,2.0,0
0.031230400000000002,46.0,0.0,9.2,5524.9,6.0,2.0,0.0,0.0,1.0,1
0.0,51.0,0.0,0.4,2643.5,4.0,0.0,1.0,0.0,0.0,0
0.2838461,56.0,0.0,282.1,5806.2,2.0,0.0,1.0,0.0,0.0,0
0.0,72.0,0.0,2597.9,9185.8,6.0,0.0,1.0,0.0,0.0,0
0.017868799999999997,62.0,9.0,9.2,17753.3,4.0,15.0,1.0,9.0,2.0,1
0.0246729,54.0,2.0,9.2,511.8,7.0,10.0,2.0,5.0,0.0,1
0.0,94.0,5.0,0.0,1086.3,0.0,13.0,0.0,6.0,0.0,1
0.0,76.0,0.0,9.2,5757.1,21.0,2.0,0.0,0.0,0.0,1
0.5154757000000001,53.0,0.0,0.0,1795.4,2.0,0.0,0.0,0.0,0.0,0
0.39661979999999997,46.0,0.0,8.7,2000.5,6.0,0.0,1.0,0.0,0.0,0
0.3505198,47.0,3.0,9.2,10743.1,9.0,9.0,2.0,4.0,3.1,1
0.20991060000000003,44.0,11.0,9.2,4340.7,2.0,17.0,0.0,10.0,0.0,1
0.4140101,73.0,0.0,9.2,9104.6,17.0,5.0,1.0,1.0,1.1,1
0.15322660000000002,47.0,0.0,0.0,7510.0,0.0,0.0,0.0,0.0,0.0,0
0.1600269,46.0,0.0,9.2,3185.8,3.0,0.0,0.0,0.0,0.0,0
0.060499800000000006,51.0,0.0,9.3,40776.8,18.0,8.0,7.0,3.0,3.0,1
0.5343286,71.0,0.0,15.7,9592.5,9.0,0.0,2.0,0.0,0.0,0
0.0,45.0,0.0,0.0,3561.5,8.0,0.0,0.0,0.0,0.0,0
0.1903195,45.0,0.0,9.2,10678.2,6.0,3.0,2.0,0.0,5.0,1
0.21627449999999998,31.0,0.0,2559.8,5557.9,10.0,0.0,1.0,0.0,0.0,0
0.0718213,48.0,0.0,1251.2,0.0,5.0,0.0,1.0,0.0,0.0,0
0.0,56.0,0.0,9.2,4021.3,5.0,7.0,2.0,2.0,1.1,1
0.2482639,57.0,0.0,9.2,16582.2,14.0,5.0,2.0,1.0,1.9,1
0.4783854,37.0,0.0,9.2,5122.8,11.0,6.0,1.0,2.0,2.0,1
0.0237423,56.0,6.0,11.0,6709.4,2.0,13.0,0.0,7.0,0.0,1
0.20917579999999997,42.0,0.0,0.0,8666.8,12.0,5.0,0.0,1.0,0.0,1
1.9674931,56.0,3.0,9.2,3036.9,9.0,5.0,0.0,3.0,0.0,1
0.2526223,61.0,0.0,0.0,1529.8,0.0,0.0,0.0,0.0,2.8,0
0.23266610000000001,51.0,0.0,14.4,6099.0,4.0,0.0,1.0,0.0,0.0,0
0.38047990000000004,55.0,0.0,9.6,6702.6,9.0,4.0,2.0,1.0,0.0,1
0.0546496,54.0,1.0,9.2,4967.4,7.0,3.0,1.0,0.0,0.0,1
0.0,55.0,0.0,9.2,9064.5,6.0,2.0,1.0,0.0,0.0,1
0.0,32.0,0.0,9.2,5883.6,12.0,0.0,2.0,0.0,0.0,0
0.1321372,56.0,0.0,0.4,7304.1,13.0,0.0,3.0,0.0,2.1,0
0.258407,47.0,1.0,1984.4,4091.2,12.0,9.0,1.0,4.0,2.0,1
0.0,28.0,0.0,9.3,5148.7,13.0,0.0,0.0,0.0,1.0,0
0.14322739999999998,46.0,8.0,9.2,1999.3,4.0,14.0,1.0,8.0,2.0,1
0.1919251,55.0,2.0,9.2,1801.6,7.0,10.0,1.0,5.0,0.0,1
0.0,34.0,0.0,0.0,2980.3,2.0,0.0,0.0,0.0,0.0,0
0.0,52.0,0.0,1771.4,0.0,13.0,2.0,2.0,0.0,2.0,1
0.0371168,42.0,0.0,419.3,4526.6,1.0,0.0,0.0,0.0,0.0,0
0.0,71.0,0.0,9.2,4169.5,12.0,3.0,3.0,0.0,0.0,1
0.14653010000000002,45.0,9.0,0.1,30965.0,10.0,14.0,1.0,8.0,0.0,1
0.6847749,62.0,2.0,9.3,16813.2,11.0,5.0,2.0,2.0,0.0,1
0.8197566999999999,73.0,0.0,9.2,1313.1,6.0,5.0,0.0,1.0,0.0,1
0.33634390000000003,38.0,0.0,2719.2,6450.8,16.0,3.0,2.0,0.0,0.0,1
0.1042986,32.0,0.0,0.0,7385.6,4.0,0.0,1.0,0.0,2.8,0
0.036626099999999995,38.0,0.0,0.0,4702.1,2.0,0.0,0.0,0.0,1.1,0
0.0124338,37.0,0.0,0.0,2392.1,2.0,0.0,0.0,0.0,0.0,0
0.0,70.0,3.0,9.2,6215.7,9.0,11.0,2.0,5.0,1.0,1
0.9036200999999999,60.0,4.0,9.2,13855.8,18.0,7.0,2.0,4.0,1.5,1
0.0369477,81.0,7.0,9.2,2840.4,7.0,13.0,1.0,7.0,0.0,1
0.0326065,49.0,0.0,9.1,788.9,11.0,0.0,1.0,0.0,3.0,0
0.0252149,59.0,0.0,1249.3,4455.4,6.0,6.0,1.0,1.0,0.0,1
0.5374770999999999,41.0,4.0,9.2,1683.2,8.0,11.0,0.0,6.0,0.0,1
0.0,29.0,5.0,0.0,1113.0,2.0,12.0,0.0,6.0,1.0,1
0.0,38.0,0.0,0.0,903.2,7.0,0.0,0.0,0.0,0.0,0
0.1614094,27.0,0.0,9.0,1831.7,9.0,0.0,0.0,0.0,0.0,0
0.1074017,47.0,0.0,0.3,7626.9,6.0,0.0,1.0,0.0,3.0,0
0.7221555000000001,45.0,4.0,2771.6,3699.6,4.0,11.0,2.0,6.0,0.0,1
0.0,62.0,6.0,9.2,5911.9,14.0,12.0,1.0,7.0,1.0,1
0.17989360000000001,57.0,0.0,0.1,4485.5,16.0,7.0,3.0,3.0,0.0,1
0.6202232,38.0,0.0,569.1,3415.3,2.0,0.0,0.0,0.0,0.0,0
0.0,44.0,0.0,0.0,6105.8,4.0,0.0,2.0,0.0,0.6,0
0.0,39.0,0.0,0.9,8399.5,15.0,0.0,3.0,0.0,0.9,0
0.0283251,73.0,0.0,463.3,6475.5,11.0,3.0,0.0,0.0,0.0,1
0.1874731,46.0,0.0,0.2,7214.7,8.0,0.0,1.0,0.0,0.0,0
0.054017499999999996,65.0,0.0,0.0,5669.1,1.0,0.0,0.0,0.0,0.0,0
0.21797550000000002,37.0,3.0,9.2,11678.3,8.0,11.0,1.0,6.0,0.9,1
0.0,51.0,0.0,15.3,2207.1,11.0,0.0,0.0,0.0,0.0,0
0.028260900000000005,56.0,0.0,9.2,6240.8,9.0,7.0,1.0,2.0,2.1,1
0.053752999999999995,57.0,1.0,9.2,40684.6,24.0,2.0,4.0,0.0,0.0,1
0.0,56.0,0.0,15.8,8340.0,21.0,0.0,3.0,0.0,0.0,0
0.0069069000000000005,37.0,0.0,1.9,1651.5,6.0,0.0,0.0,0.0,0.0,0
0.028400799999999997,51.0,0.0,0.0,6743.7,14.0,4.0,0.0,0.0,0.0,1
0.3318665,41.0,0.0,9.2,21843.1,3.0,0.0,1.0,0.0,3.1,0
1.2262716,77.0,9.0,527.0,5828.3,9.0,14.0,0.0,8.0,0.0,1
0.0,52.0,0.0,0.0,2590.0,9.0,0.0,1.0,0.0,0.0,0
0.1387884,50.0,0.0,0.5,20259.9,11.0,0.0,6.0,0.0,0.0,0
0.0272717,55.0,0.0,1511.7,5162.8,9.0,2.0,1.0,0.0,1.0,1
0.3752462,43.0,0.0,9.4,7159.0,9.0,4.0,1.0,0.0,0.0,1
0.18076760000000003,42.0,0.0,0.0,7069.7,11.0,0.0,0.0,0.0,2.1,0
0.0,60.0,0.0,8.9,7460.9,4.0,0.0,2.0,0.0,0.0,0
0.1143813,32.0,0.0,617.1,7108.8,3.0,0.0,0.0,0.0,0.0,0
0.1788338,62.0,0.0,0.0,9857.5,19.0,0.0,2.0,0.0,2.5,0
0.0027864,73.0,7.0,16.7,7525.4,10.0,14.0,0.0,7.0,0.0,1
0.0297697,39.0,0.0,9.5,7281.8,18.0,8.0,1.0,4.0,0.0,1
0.13582170000000002,55.0,0.0,9.2,7801.2,7.0,6.0,1.0,2.0,1.0,1
0.0,52.0,1.0,0.2,5616.2,14.0,4.0,1.0,0.0,0.0,1
0.2108982,43.0,0.0,0.0,7718.9,10.0,0.0,2.0,0.0,4.1,0
0.4825016,53.0,0.0,9.8,1366.6,14.0,7.0,2.0,3.0,1.0,1
0.023933700000000002,58.0,4.0,528.5,4789.5,5.0,12.0,1.0,6.0,0.0,1
0.0,62.0,0.0,0.0,4991.4,2.0,8.0,0.0,3.0,0.0,1
0.453955,24.0,1.0,9.2,3209.1,1.0,9.0,0.0,4.0,0.0,1
0.0064957999999999995,30.0,0.0,0.0,1759.7,1.0,0.0,0.0,0.0,0.0,0
0.0,27.0,0.0,9.2,3915.8,5.0,0.0,0.0,0.0,0.0,0
0.0237798,30.0,0.0,8.7,4784.2,0.0,0.0,0.0,0.0,0.9,0
0.0,53.0,0.0,17.2,13064.8,7.0,0.0,1.0,0.0,3.8,0
0.0,57.0,0.0,9.0,7840.9,20.0,0.0,3.0,0.0,2.5,0
1.0857513,53.0,3.0,68.7,585.2,1.0,11.0,0.0,6.0,0.0,1
0.2794208,66.0,7.0,0.0,2262.8,9.0,12.0,2.0,7.0,0.0,1
0.6171277,57.0,0.0,9.2,231.9,0.0,0.0,0.0,0.0,0.0,0
0.156194,37.0,0.0,0.0,6825.4,12.0,0.0,1.0,0.0,2.0,0
0.0,53.0,0.0,9.3,5490.0,3.0,0.0,2.0,0.0,0.6,0
0.0,82.0,6.0,9.2,8906.4,5.0,14.0,0.0,7.0,0.0,1
0.055554700000000005,68.0,0.0,1.8,1950.2,16.0,0.0,4.0,0.0,0.0,0
0.314967,66.0,0.0,9.2,6670.8,9.0,3.0,2.0,0.0,0.0,1
0.24310700000000002,71.0,0.0,0.4,1739.6,13.0,0.0,2.0,0.0,0.0,0
2.5902238,74.0,8.0,9.2,6058.5,7.0,13.0,0.0,7.0,0.0,1
0.034142900000000004,53.0,0.0,0.0,2735.1,15.0,0.0,2.0,0.0,0.0,0
0.2699849,41.0,0.0,8.1,5438.8,1.0,0.0,0.0,0.0,3.1,0
0.2874932,33.0,0.0,9.1,3296.0,3.0,0.0,0.0,0.0,4.2,0
0.0,55.0,0.0,9.3,0.0,8.0,0.0,0.0,0.0,1.7,0
0.31993130000000003,54.0,0.0,9.1,4266.2,9.0,0.0,1.0,0.0,1.2,0
0.11137290000000001,30.0,0.0,9.2,272.1,6.0,8.0,0.0,3.0,0.0,1
0.325088,46.0,0.0,9.9,5113.4,13.0,5.0,2.0,1.0,0.0,1
0.0261317,31.0,0.0,16.6,2640.5,3.0,0.0,0.0,0.0,0.0,0
0.009820200000000001,67.0,9.0,1596.5,3418.5,8.0,15.0,1.0,9.0,0.0,1
0.21509389999999998,55.0,0.0,9.1,6670.9,2.0,0.0,0.0,0.0,0.0,0
0.4746356,53.0,0.0,0.4,5956.9,12.0,4.0,1.0,0.0,0.0,1
0.020396400000000002,42.0,12.0,9.2,7027.1,8.0,17.0,1.0,11.0,2.9,1
0.0115116,49.0,5.0,1001.2,5259.8,8.0,12.0,1.0,7.0,0.0,1
0.0,27.0,0.0,473.6,9503.7,1.0,0.0,0.0,0.0,0.0,0
0.8050839,65.0,3.0,9.2,3527.5,9.0,8.0,0.0,5.0,0.0,1
0.3279453,54.0,1.0,9.4,9035.7,9.0,2.0,1.0,0.0,0.0,1
0.0571091,31.0,0.0,9.0,3477.0,0.0,0.0,0.0,0.0,0.0,0
0.22398020000000002,65.0,11.0,9.2,5198.3,7.0,16.0,2.0,9.0,0.0,1
0.040113800000000005,42.0,0.0,0.1,6968.9,8.0,0.0,1.0,0.0,0.0,0
0.096927,66.0,6.0,2238.8,5314.7,12.0,13.0,2.0,7.0,0.0,1
0.0,45.0,0.0,0.0,9977.2,6.0,0.0,2.0,0.0,0.0,0
0.0,31.0,0.0,0.1,3263.4,4.0,0.0,1.0,0.0,0.0,0
3.5740627999999997,57.0,6.0,9.2,7894.4,6.0,9.0,1.0,5.0,2.6,1
0.22914810000000002,62.0,2.0,9.2,14303.2,13.0,9.0,6.0,4.0,2.1,1
0.3636239,41.0,0.0,0.1,41712.5,23.0,7.0,5.0,3.0,1.0,1
0.2596075,36.0,0.0,9.4,13099.0,7.0,0.0,1.0,0.0,2.9,0
0.1535021,54.0,0.0,520.9,6288.1,6.0,4.0,0.0,1.0,0.0,1
0.0029021999999999997,38.0,0.0,9.2,8822.1,9.0,6.0,0.0,1.0,3.1,1
0.0,31.0,0.0,9.3,4017.1,8.0,0.0,2.0,0.0,0.0,0
0.11736769999999999,73.0,6.0,91.8,5707.8,1.0,14.0,0.0,7.0,0.0,1
0.26783270000000003,27.0,0.0,0.1,4143.0,4.0,0.0,0.0,0.0,0.0,0
0.6507341999999999,56.0,0.0,9.6,8818.8,10.0,3.0,4.0,0.0,0.0,1
0.011404700000000002,48.0,0.0,9.2,4462.6,13.0,6.0,2.0,2.0,0.9,1
0.41619409999999996,49.0,0.0,9.2,4853.3,2.0,9.0,0.0,4.0,0.0,1
0.198036,37.0,0.0,0.0,3936.8,7.0,0.0,1.0,0.0,1.8,0
0.0552616,93.0,5.0,9.2,6272.1,2.0,13.0,0.0,6.0,0.0,1
0.0,27.0,0.0,6.1,3431.5,3.0,0.0,0.0,0.0,0.0,0
0.1563899,47.0,1.0,9.2,3083.8,11.0,9.0,2.0,4.0,1.0,1
0.0,37.0,0.0,17.8,0.0,2.0,0.0,0.0,0.0,0.0,0
0.060626,61.0,6.0,1652.4,658.1,10.0,13.0,1.0,7.0,0.0,1
0.22949899999999998,37.0,0.0,9.2,3920.0,9.0,0.0,1.0,0.0,0.0,0
0.0,41.0,0.0,9.2,8991.0,10.0,0.0,0.0,0.0,0.8,0
0.38687849999999996,31.0,0.0,9.2,7833.4,4.0,8.0,0.0,3.0,1.0,1
0.0,57.0,0.0,0.0,1837.2,7.0,0.0,2.0,0.0,0.6,0
0.0,36.0,0.0,3345.2,5352.4,9.0,3.0,1.0,0.0,0.0,1
0.0,48.0,0.0,9.4,8449.5,11.0,0.0,3.0,0.0,1.9,0
0.0,27.0,0.0,68.6,1899.7,0.0,0.0,0.0,0.0,0.0,0
0.11840070000000001,56.0,0.0,0.2,6938.3,11.0,0.0,2.0,0.0,0.0,0
0.8404968,63.0,5.0,9.2,6772.8,6.0,11.0,0.0,6.0,2.0,1
0.0,63.0,7.0,9.2,9762.2,11.0,13.0,2.0,7.0,0.9,1
0.0096941,43.0,0.0,14.4,7990.1,7.0,0.0,1.0,0.0,1.4,0
0.3257079,66.0,4.0,3225.1,7355.7,12.0,11.0,2.0,5.0,0.0,1
0.12358019999999999,28.0,0.0,9.2,0.0,4.0,8.0,0.0,3.0,1.0,1
0.0,41.0,0.0,0.0,4940.3,12.0,0.0,0.0,0.0,0.0,0
0.21118530000000002,65.0,0.0,9.9,1794.8,2.0,0.0,0.0,0.0,0.9,0
0.1253504,57.0,0.0,9.2,10128.0,8.0,7.0,1.0,3.0,0.0,1
0.164234,39.0,0.0,0.2,7825.4,11.0,0.0,1.0,0.0,3.1,0
0.0,57.0,0.0,17.8,2803.5,8.0,0.0,1.0,0.0,2.7,0
0.0300172,43.0,0.0,0.3,7999.3,19.0,3.0,2.0,0.0,0.0,1
1.0462955,65.0,3.0,518.9,5528.4,1.0,11.0,0.0,5.0,0.0,1
0.0,71.0,0.0,9.2,6846.7,11.0,3.0,1.0,0.0,0.0,1
0.23387489999999997,58.0,7.0,9.3,9379.6,15.0,11.0,2.0,6.0,0.0,1
0.110125,29.0,0.0,0.0,8853.8,0.0,0.0,0.0,0.0,1.1,0
0.1835885,36.0,0.0,0.2,10636.0,20.0,3.0,1.0,0.0,2.0,1
0.0,48.0,0.0,1938.5,5735.5,12.0,0.0,1.0,0.0,0.0,0
0.23276739999999999,83.0,8.0,9.2,5589.4,6.0,15.0,0.0,8.0,0.0,1
0.0,53.0,0.0,0.0,9981.4,10.0,0.0,1.0,0.0,1.7,0
1.3834283,58.0,4.0,9.2,8106.0,22.0,6.0,3.0,4.0,2.0,1
0.7342323000000001,78.0,0.0,0.0,4321.2,0.0,0.0,0.0,0.0,0.0,0
0.029631,60.0,0.0,9.2,2998.6,22.0,3.0,1.0,0.0,1.0,1
0.0,52.0,0.0,0.6,3977.2,6.0,0.0,1.0,0.0,0.0,0
